Timestamp,relative_humidity,wind_speed,visibility,pressure,snow,solar_radiation,wind_direction,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,O3,CO,NO2,SO2
2019-05-30 10:00:00,48.0,2.8,0.5,986.3,0.0,925.3580000000001,240,23.6,0.0,45,10,30,5,2019,0,0,,4.127456921053207,0.170248973568842,3.010177456033436,0.7374511126853543
2019-05-30 11:00:00,44.0,2.8,0.5,986.05,0.0,915.305,160,23.8,0.0,48,11,30,5,2019,0,0,,4.146937038882491,0.15048683950924646,3.212326409053861,0.7374511126853543
2019-05-30 12:00:00,42.0,2.4,0.5,985.7,0.0,806.206,195,24.0,0.0,59,12,30,5,2019,0,0,,4.340681114752342,0.09930220240152825,3.051663514852925,0.5866749238500351
2019-05-30 13:00:00,41.0,2.0,0.5,985.65,0.0,785.211,180,24.6,0.0,41,13,30,5,2019,0,0,,4.460606745375978,0.09930220240152825,2.8634286773810618,0.5256748412178545
2019-05-30 14:00:00,37.0,2.0,0.5,985.55,0.0,607.957,175,24.9,0.0,53,14,30,5,2019,0,0,,4.3430259290554485,0.15048683950924646,3.4298625900690336,0.556639919617172
2019-05-30 15:00:00,37.0,1.6,0.5,985.35,0.0,422.825,215,24.1,0.0,60,15,30,5,2019,0,0,,4.4854853568011634,0.12009147964464743,2.9257603168316577,0.5717701801802926
2019-05-30 16:00:00,38.0,2.0,0.5,985.45,0.0,259.597,185,23.4,0.0,59,16,30,5,2019,0,0,,4.566013508870397,0.08874320875443618,2.798116358281485,0.5098251363198978
2019-05-30 17:00:00,46.0,2.8,0.5,985.55,0.0,96.3689,350,22.1,0.0,65,17,30,5,2019,0,0,,4.507557323474367,0.06728474771950453,2.8233947372433357,0.33575768784399124
2019-05-30 18:00:00,56.0,3.2,0.5,985.5,0.0,0.0,285,19.9,0.0,69,18,30,5,2019,0,0,,4.53109298916459,0.03420817180205832,2.470613358140647,0.5256748412178545
2019-05-30 19:00:00,67.0,3.6,0.5,989.4,0.0,0.0,0,19.2,0.0,67,19,30,5,2019,0,0,,4.3492451214985755,0.13032626339171924,3.0232695776549203,1.2528772666418666
2019-05-30 20:00:00,68.0,4.0,0.5,990.1,0.0,0.0,0,18.6,0.0,65,20,30,5,2019,0,0,,4.0943445622221,0.18962813440239254,3.360708693744573,0.8227709643541354
2019-05-30 21:00:00,53.0,4.0,0.5,990.7,0.0,0.0,40,18.1,0.0,59,21,30,5,2019,0,0,,3.7718409537623065,0.2812615155907736,3.635990142537692,0.6985326548282426
2019-05-30 22:00:00,58.0,4.0,0.5,990.75,0.0,0.0,35,17.6,0.0,66,22,30,5,2019,0,0,,3.495294677264349,0.3489653050060222,3.831535048906468,0.6301008723416011
2019-05-30 23:00:00,58.0,4.0,5.0,990.85,0.0,0.0,20,17.3,0.0,74,23,30,5,2019,0,0,,3.3945083679093635,0.31568626541863626,3.5896225447161116,0.6985326548282426
2019-05-31 00:00:00,69.0,4.4,5.0,986.95,0.0,0.0,160,16.9,0.0,79,0,31,5,2019,0,0,,3.664074346926479,0.2986220050616432,3.244859316234914,0.4773515761976936
2019-05-31 01:00:00,76.0,4.8,5.0,987.05,0.0,0.0,25,16.1,0.0,73,1,31,5,2019,0,0,,3.4525240064116014,0.2812615155907736,3.5083642787462503,0.6013607746847907
2019-05-31 02:00:00,75.0,4.8,5.0,987.05,0.0,0.0,30,15.8,0.0,77,2,31,5,2019,0,0,,4.26857791652846,0.13032626339171924,2.6076993065477656,0.5098251363198978
2019-05-31 03:00:00,75.0,5.2,5.0,987.15,0.0,0.0,325,15.7,0.0,81,3,31,5,2019,0,0,,4.257030122886181,0.09930220240152825,2.212288274743688,0.6580380004831221
2019-05-31 04:00:00,77.0,5.2,5.0,987.25,0.0,62.1187,20,15.8,0.0,84,4,31,5,2019,0,0,,4.208862997521067,0.09930220240152825,2.068658592720467,0.49372016698071475
2019-05-31 05:00:00,73.0,5.2,5.0,987.4,0.0,146.27200000000005,15,16.6,0.0,88,5,31,5,2019,0,0,,4.131640327365555,0.12009147964464743,2.2038911658989435,0.5717701801802926
2019-05-31 06:00:00,67.0,5.2,5.0,987.45,0.0,226.03,320,17.3,0.0,90,6,31,5,2019,0,0,,4.120661845768712,0.10975086096820512,2.1652063254462344,0.5717701801802926
2019-05-31 07:00:00,63.0,4.8,5.0,987.25,0.0,336.853,325,18.3,0.0,88,7,31,5,2019,0,0,,4.068684807613827,0.13032626339171924,2.275080247405345,0.39123094724197316
2019-05-31 08:00:00,60.0,4.8,5.0,987.15,0.0,535.0409999999998,15,19.3,0.0,79,8,31,5,2019,0,0,,3.871201010907891,0.23649402491699972,3.0054597786014527,0.6852158106181724
2019-05-31 09:00:00,59.0,4.4,5.0,986.85,0.0,633.523,170,20.1,0.0,77,9,31,5,2019,0,0,,3.9450708653794506,0.21801039596245367,2.9050632728911205,0.6985326548282426
2019-05-31 10:00:00,54.0,4.4,5.0,986.6,0.0,553.822,15,20.2,0.0,85,10,31,5,2019,0,0,,4.077198395625793,0.16041671714117714,2.134048077174304,0.6717192318796957
2019-05-31 11:00:00,52.0,4.4,5.0,986.45,0.0,571.619,185,20.6,0.0,84,11,31,5,2019,0,0,,4.24420027398229,0.09930220240152825,2.5527210499659536,0.6717192318796957
2019-05-31 12:00:00,50.0,4.4,5.0,986.0,0.0,524.106,340,19.0,0.0,85,12,31,5,2019,0,0,,4.245920497305996,0.170248973568842,2.756535566899339,0.7246458527018829
2019-05-31 13:00:00,53.0,4.4,5.0,985.65,0.0,491.151,355,18.6,0.0,83,13,31,5,2019,0,0,,4.254761318287378,0.14045735669375994,2.8656065044737455,0.5256748412178545
2019-05-31 14:00:00,57.0,4.8,5.0,985.4,0.0,432.80800000000005,185,19.1,0.0,80,14,31,5,2019,0,0,,4.019980160630536,0.2456092990884344,3.2500565943216246,0.6301008723416011
2019-05-31 15:00:00,60.0,4.8,5.0,985.1,0.0,302.149,175,18.8,0.16503900000000002,82,15,31,5,2019,0,0,,3.661508210271177,0.38906468958408574,3.6094628362761187,0.6158340691115944
2019-05-31 16:00:00,63.0,4.8,5.0,985.4,0.0,164.429,30,18.1,0.0,86,16,31,5,2019,0,0,,3.813307015647058,0.4720016433891435,3.62637885337764,0.8795437783523463
2019-05-31 17:00:00,64.0,4.4,5.0,985.85,0.0,67.3038,15,17.8,0.0,85,17,31,5,2019,0,0,,4.063197830601676,0.35711484269635224,3.448859939759134,0.7991275175642458
2019-05-31 18:00:00,69.0,4.4,5.0,986.15,0.0,0.037081800000000005,150,16.8,0.36377,82,18,31,5,2019,0,0,,3.988243014372777,0.28997943317745833,3.2366371526480235,0.7116744887312673
2019-05-31 19:00:00,74.0,4.4,5.0,986.55,0.0,0.0,355,16.6,0.271484,73,19,31,5,2019,0,0,,4.048649597635899,0.20863885969272394,2.7504517580035834,0.7116744887312673
2019-05-31 20:00:00,69.0,4.0,0.5,986.8,0.0,0.0,355,15.8,0.0,63,20,31,5,2019,0,0,,3.861992100697497,0.26359428399318663,3.2053811732969475,0.8795437783523463
2019-05-31 21:00:00,70.0,4.0,0.5,987.2,0.0,0.0,325,15.7,0.0,53,21,31,5,2019,0,0,,3.5812941924580874,0.32411043834138065,3.3712603760442743,0.6985326548282426
2019-05-31 22:00:00,71.0,4.0,0.5,986.95,0.0,0.0,330,14.8,0.0,62,22,31,5,2019,0,0,,3.775974146978812,0.28997943317745833,3.099276642113249,0.6580380004831221
2019-05-31 23:00:00,75.0,3.6,0.5,986.8,0.0,0.0,150,14.6,0.0,69,23,31,5,2019,0,0,,4.0349483684580045,,2.740639978420489,0.4437879878730449
2019-06-01 00:00:00,78.0,3.6,5.0,986.55,0.0,0.0,165,14.1,0.0,74,0,1,6,2019,0,0,,3.9959964588460166,0.179985497235383,2.697831490630869,0.6301008723416011
2019-06-01 01:00:00,82.0,3.2,5.0,986.35,0.0,0.0,0,13.8,0.0,77,1,1,6,2019,0,0,,4.007696763816379,0.179985497235383,2.6965442378658557,0.7374511126853543
2019-06-01 02:00:00,81.0,3.2,5.0,986.15,0.0,0.0,155,13.8,0.0,78,2,1,6,2019,0,0,,4.121959734202801,0.179985497235383,2.436119012852313,0.7374511126853543
2019-06-01 03:00:00,83.0,2.8,5.0,985.9,0.0,0.0,150,13.5,0.0,74,3,1,6,2019,0,0,,3.994524212889439,0.20863885969272394,2.8436120334803525,0.6852158106181724
2019-06-01 04:00:00,84.0,2.4,0.5,985.9,0.0,84.8547,30,14.2,0.0,67,4,1,6,2019,0,0,,4.062165637594889,0.179985497235383,2.5616053254297584,0.6158340691115944
2019-06-01 05:00:00,77.0,2.4,1.0,986.0,0.0,276.57099999999997,130,15.0,0.0,39,5,1,6,2019,0,0,,3.7764323476268853,0.23649402491699972,2.9580096214015823,0.6441669936309495
2019-06-01 06:00:00,69.0,2.4,1.0,985.85,0.0,471.64,270,14.4,0.0,27,6,1,6,2019,0,0,,3.2292221259833838,0.2812615155907736,3.2842702599337614,0.6441669936309495
2019-06-01 07:00:00,64.0,2.0,1.5,985.85,0.0,654.7330000000002,295,17.6,0.0,15,7,1,6,2019,0,0,,2.8057816872891985,0.38906468958408574,3.4347997739429768,0.6301008723416011
2019-06-01 08:00:00,55.0,1.6,1.5,985.85,0.0,804.4069999999997,290,19.4,0.0,20,8,1,6,2019,0,0,,3.025291094313483,0.3811724064192834,3.5117902327209123,0.8343863094762748
2019-06-01 09:00:00,51.0,1.2,1.5,985.7,0.0,914.918,90,20.5,0.0,17,9,1,6,2019,0,0,,3.8950802815939305,0.2456092990884344,3.093230993451857,1.148861674960933
2019-06-01 10:00:00,46.0,0.8,1.5,984.55,0.0,974.26,0,21.4,0.0,13,10,1,6,2019,0,0,,4.118061066487675,0.20863885969272394,3.1364633427051376,1.2141409127373093
2019-06-01 11:00:00,42.0,0.4,1.5,983.45,0.0,975.0269999999999,360,21.8,0.0,18,11,1,6,2019,0,0,,4.261834483760562,0.18962813440239254,3.2328773806159297,1.0421830155216718
2019-06-01 12:00:00,39.0,0.4,1.0,982.35,0.0,917.623,180,23.0,0.0,24,12,1,6,2019,0,0,,4.346658506644212,0.19917867843182518,2.9590008530330074,1.123239863207244
2019-06-01 13:00:00,39.0,0.8,1.0,982.3,0.0,809.025,0,23.4,0.0,28,13,1,6,2019,0,0,,4.524177040015418,,2.439455880529629,1.3401195160093367
2019-06-01 14:00:00,38.0,0.8,1.0,982.25,0.0,653.004,0,24.3,0.0,36,14,1,6,2019,0,0,,4.543505380080053,0.170248973568842,2.6874869009618285,1.3743735908032635
2019-06-01 15:00:00,40.0,1.2,0.5,982.15,0.0,432.838,65,24.4,0.0,58,15,1,6,2019,0,0,,4.4388794498705355,0.23649402491699972,3.176310664195913,1.2062103133109003
2019-06-01 16:00:00,40.0,1.6,5.0,982.45,0.0,211.72400000000002,0,24.1,0.0,76,16,1,6,2019,0,0,,4.438643278349443,0.23649402491699972,3.1707144264546034,1.2298159559939623
2019-06-01 17:00:00,47.0,2.4,5.0,982.55,0.0,87.8143,180,22.1,0.0,74,17,1,6,2019,0,0,,4.460837786893386,0.19917867843182518,2.968859403734684,1.2141409127373093
2019-06-01 18:00:00,51.0,3.2,0.5,982.65,0.0,0.185704,120,20.4,0.0,63,18,1,6,2019,0,0,,4.304605500070604,0.27246690432139115,3.265488370374017,1.4139338191857898
2019-06-01 19:00:00,64.0,3.6,1.5,983.6,0.0,0.0,265,19.3,0.0,13,19,1,6,2019,0,0,,4.252199853949817,0.3071905443811795,3.350714281760572,1.4204058679828753
2019-06-01 20:00:00,70.0,3.6,1.0,984.55,0.0,0.0,295,17.9,0.0,27,20,1,6,2019,0,0,,3.3769047125441185,0.5552634677779549,4.007255015562422,1.2679611946613794
2019-06-01 21:00:00,76.0,3.2,0.5,985.45,0.0,0.0,230,16.3,0.0,68,21,1,6,2019,0,0,,4.245057966695,0.32411043834138065,3.1626651608753096,
2019-06-01 22:00:00,80.0,3.2,5.0,985.2,0.0,0.0,250,14.6,0.0,92,22,1,6,2019,0,0,,4.549868899230502,0.16041671714117714,2.9071523813762004,0.6158340691115944
2019-06-01 23:00:00,77.0,3.6,5.0,985.15,0.0,0.0,0,14.7,0.0,81,23,1,6,2019,0,0,,4.401093708619061,0.170248973568842,2.5601300710255877,0.6301008723416011
2019-06-02 00:00:00,79.0,3.6,0.5,985.0,0.0,0.0,170,13.8,0.0,63,0,2,6,2019,0,0,,3.787819398513498,0.3324642156340331,3.3692903731861343,0.49372016698071475
2019-06-02 01:00:00,82.0,4.0,1.0,984.95,0.0,0.0,130,13.7,0.0,33,1,2,6,2019,0,0,,3.871201010907891,0.26359428399318663,3.074871517008537,0.5866749238500351
2019-06-02 02:00:00,87.0,4.0,1.0,984.9,0.0,0.0,160,13.6,0.0,28,2,2,6,2019,0,0,,3.5661467189214417,0.37321735980293114,3.2515366041540537,0.29698864094883964
2019-06-02 03:00:00,87.0,3.6,1.0,984.8,0.0,0.0,320,13.6,0.0,26,3,2,6,2019,0,0,,3.3911470714968504,0.340748785079433,3.010177456033436,0.5256748412178545
2019-06-02 04:00:00,86.0,3.2,1.0,984.9,0.0,107.546,260,13.9,0.0,21,4,2,6,2019,0,0,,3.424913885927729,0.26359428399318663,2.587794093443131,0.4437879878730449
2019-06-02 05:00:00,86.0,2.8,1.0,985.0,0.0,284.753,315,14.8,0.21728499999999998,22,5,2,6,2019,0,0,,3.2363227594647515,0.27246690432139115,2.9349360292784916,0.25665569838409963
2019-06-02 06:00:00,85.0,2.8,5.0,985.15,0.0,475.537,275,15.6,0.992676,17,6,2,6,2019,0,0,,3.3235961438836266,0.2812615155907736,2.7344583892137053,0.426574074742165
2019-06-02 07:00:00,81.0,2.4,1.0,984.9,0.0,642.484,280,17.5,0.202148,34,7,2,6,2019,0,0,,3.3891247798357282,0.28997943317745833,2.762582586769033,0.3545927723158037
2019-06-02 08:00:00,80.0,2.0,0.5,984.65,0.0,674.6360000000002,310,19.4,0.269043,64,8,2,6,2019,0,0,,3.604410251827344,0.27246690432139115,2.8256613628130425,0.4607105897339625
2019-06-02 09:00:00,76.0,1.6,5.0,984.35,0.0,594.979,310,20.6,0.12060499999999999,80,9,2,6,2019,0,0,,4.035655598235645,0.21801039596245367,2.35431379272389,0.7374511126853543
2019-06-02 10:00:00,69.0,1.2,5.0,983.6,0.0,602.908,180,22.3,0.0,82,10,2,6,2019,0,0,,4.1607563110832855,0.20863885969272394,2.0613921539919895,0.7116744887312673
2019-06-02 11:00:00,73.0,1.6,5.0,982.8,0.0,503.001,100,23.4,0.0,88,11,2,6,2019,0,0,,4.291007248821315,0.20863885969272394,2.275080247405345,0.7374511126853543
2019-06-02 12:00:00,68.0,2.4,5.0,982.0,0.0,362.45300000000003,150,24.6,0.0,94,12,2,6,2019,0,0,,4.398637855456833,0.21801039596245367,2.503957333905542,
2019-06-02 13:00:00,67.0,3.6,5.0,982.3,0.0,284.099,45,21.6,0.0,96,13,2,6,2019,0,0,,4.547327055433078,0.20863885969272394,2.4003921668339916,0.8458682859962117
2019-06-02 14:00:00,71.0,4.4,5.0,982.6,0.0,247.9,15,19.3,0.747559,95,14,2,6,2019,0,0,,4.5853755679982156,0.22729492133500656,2.546754069131171,0.8572199218837265
2019-06-02 15:00:00,76.0,4.8,5.0,983.0,0.0,170.893,260,17.3,0.195801,96,15,2,6,2019,0,0,,4.552191222583651,0.21801039596245367,2.439455880529629,0.7870928055567201
2019-06-02 16:00:00,79.0,4.8,5.0,983.3,0.0,90.5658,270,14.6,0.21875,98,16,2,6,2019,0,0,,4.332048244816669,0.26359428399318663,2.6624808767121997,0.6717192318796957
2019-06-02 17:00:00,89.0,4.8,5.0,983.95,0.0,32.8857,285,14.8,1.3012700000000001,97,17,2,6,2019,0,0,,4.01168735892608,0.2456092990884344,3.4180381270291758,0.7749114931718312
2019-06-02 18:00:00,90.0,5.2,5.0,984.5,0.0,0.13863599999999998,300,14.4,2.10791,96,18,2,6,2019,0,0,,4.009512607327405,0.3071905443811795,3.2146308352034896,0.4090586449486493
2019-06-02 19:00:00,91.0,4.8,1.5,984.25,0.0,0.0,295,13.9,1.4775399999999999,97,19,2,6,2019,0,0,,4.167595045233239,0.26359428399318663,2.798116358281485,0.4773515761976936
2019-06-02 20:00:00,94.0,4.0,1.5,984.15,0.0,0.0,170,14.4,2.875,97,20,2,6,2019,0,0,,4.144086675894444,0.27246690432139115,2.741871736301512,0.4437879878730449
2019-06-02 21:00:00,96.0,3.6,1.5,983.95,0.0,0.0,125,14.7,1.4379899999999999,98,21,2,6,2019,0,0,,3.87078424787083,0.3489653050060222,2.6517619897604194,0.4773515761976936
2019-06-02 22:00:00,96.0,4.0,1.5,983.55,0.0,0.0,250,14.1,0.0,97,22,2,6,2019,0,0,,3.7062281111939903,0.4046647942684998,3.3868820974702736,0.7246458527018829
2019-06-02 23:00:00,96.0,4.8,1.5,983.25,0.0,0.0,0,14.1,2.61768,96,23,2,6,2019,0,0,,3.3170908695988777,0.4647398001099095,3.451285093390106,0.556639919617172
2019-06-03 00:00:00,97.0,4.8,1.5,982.9,0.0,0.0,125,14.3,2.83398,96,0,3,6,2019,0,0,,2.8735646826837065,0.4500560076103169,3.5332193361482154,0.5256748412178545
2019-06-03 01:00:00,97.0,4.4,1.5,982.65,0.0,0.0,0,13.9,2.47852,97,1,3,6,2019,0,0,,3.8141896484447972,0.340748785079433,3.0801515290712045,0.6301008723416011
2019-06-03 02:00:00,96.0,4.4,1.5,982.35,0.0,0.0,0,13.7,1.5820299999999998,98,2,3,6,2019,0,0,,4.146937038882491,0.27246690432139115,2.496118534598162,0.6013607746847907
2019-06-03 03:00:00,97.0,4.8,1.5,982.1,0.0,0.0,280,13.6,1.24902,98,3,3,6,2019,0,0,,3.7791770642120506,0.31568626541863626,2.6395643514355154,0.7116744887312673
2019-06-03 04:00:00,95.0,4.4,1.5,982.15,0.0,14.1682,300,13.1,0.9199219999999999,99,4,3,6,2019,0,0,,3.6717332875176285,0.3071905443811795,2.306009209058242,
2019-06-03 05:00:00,93.0,4.0,1.5,982.3,0.0,54.0793,0,13.1,0.878418,97,5,3,6,2019,0,0,,3.937300788807751,0.2986220050616432,1.7502253993948482,0.5717701801802926
2019-06-03 06:00:00,91.0,3.6,1.5,982.45,0.0,89.9455,200,13.5,0.5039060000000001,97,6,3,6,2019,0,0,,3.922369306543329,0.2812615155907736,1.9428053476587885,0.5412772474845692
2019-06-03 07:00:00,86.0,3.6,5.0,982.45,0.0,177.055,180,14.7,0.167969,97,7,3,6,2019,0,0,,3.7290612290889493,0.32411043834138065,2.7887634250840323,0.426574074742165
2019-06-03 08:00:00,85.0,3.2,5.0,982.6,0.0,196.92700000000002,0,16.3,0.0,98,8,3,6,2019,0,0,,3.0919511520830745,0.5485837137752351,3.5242523667274734,0.6441669936309495
2019-06-03 09:00:00,82.0,2.8,5.0,982.55,0.0,223.657,180,17.1,0.0,98,9,3,6,2019,0,0,,3.444895241796665,0.5282725255612439,3.451285093390106,0.5866749238500351
2019-06-03 10:00:00,78.0,2.4,5.0,982.45,0.0,292.6040000000001,180,18.1,0.11718800000000001,98,10,3,6,2019,0,0,,4.101981974208617,0.35711484269635224,3.0352750383434426,0.5412772474845692
2019-06-03 11:00:00,76.0,2.0,5.0,982.25,0.0,269.29200000000003,0,18.3,0.154297,99,11,3,6,2019,0,0,,4.221561492143301,0.32411043834138065,3.0288285172814313,
2019-06-03 12:00:00,72.0,1.6,5.0,982.1,0.0,277.249,315,19.1,0.130859,98,12,3,6,2019,0,0,,4.098004543324314,0.3811724064192834,3.479349088370947,0.5717701801802926
2019-06-03 13:00:00,68.0,1.2,5.0,981.75,0.0,265.302,195,19.1,0.0,97,13,3,6,2019,0,0,,4.295923956409011,0.340748785079433,3.3829994536958585,0.6301008723416011
2019-06-03 14:00:00,63.0,1.2,5.0,981.55,0.0,263.353,0,20.6,0.0,94,14,3,6,2019,0,0,,4.360547641971952,0.3324642156340331,3.4531001520195663,
2019-06-03 15:00:00,67.0,1.2,5.0,981.3,0.0,253.998,165,20.9,0.0,88,15,3,6,2019,0,0,,4.36284385803149,0.32411043834138065,3.3881729048777505,0.5717701801802926
2019-06-03 16:00:00,73.0,1.2,5.0,981.35,0.0,214.206,85,20.7,0.0,76,16,3,6,2019,0,0,,4.415942481825385,0.36519852262391067,3.6228143981347625,0.6158340691115944
2019-06-03 17:00:00,80.0,1.6,0.5,981.4,0.0,99.8785,0,20.3,0.0,67,17,3,6,2019,0,0,,4.258728435590461,0.3811724064192834,3.2351349096900117,0.556639919617172
2019-06-03 18:00:00,85.0,2.0,0.5,981.35,0.0,0.695357,230,18.7,0.0,57,18,3,6,2019,0,0,,4.3249270103224795,0.3489653050060222,3.144725420643127,0.6158340691115944
2019-06-03 19:00:00,90.0,2.4,0.5,981.8,0.0,0.0,20,17.4,0.0,43,19,3,6,2019,0,0,,4.080245635263358,0.3968951520064931,3.503203239572063,0.6301008723416011
2019-06-03 20:00:00,87.0,2.8,1.0,982.25,0.0,0.0,90,16.4,0.0,33,20,3,6,2019,0,0,,3.7125959583795103,0.5144988718117878,3.8886622748829,0.6441669936309495
2019-06-03 21:00:00,87.0,2.8,1.0,982.7,0.0,0.0,230,14.7,0.0,26,21,3,6,2019,0,0,,2.7252350408551207,0.588008872818787,3.9304010632449415,0.6301008723416011
2019-06-03 22:00:00,88.0,2.8,1.5,982.65,0.0,0.0,165,14.1,0.0,19,22,3,6,2019,0,0,,2.757475098952692,0.5214094303844035,3.8588922309645457,0.4437879878730449
2019-06-03 23:00:00,84.0,2.8,1.5,982.5,0.0,0.0,0,13.3,0.0,14,23,3,6,2019,0,0,,1.899117961850743,0.7092173666498076,3.8410080725108924,0.9121220321713642
2019-06-04 00:00:00,86.0,2.8,1.5,982.45,0.0,0.0,195,12.7,0.0,12,0,4,6,2019,0,0,,1.3711807378328014,0.6443770150389773,3.6021988953671107,0.7500944690195505
2019-06-04 01:00:00,89.0,3.2,1.5,985.75,0.0,0.0,115,12.6,0.0,13,1,4,6,2019,0,0,,1.843719235320376,0.588008872818787,3.508936086776633,0.6717192318796957
2019-06-04 02:00:00,92.0,3.2,1.5,985.65,0.0,0.0,240,11.9,0.0,14,2,4,6,2019,0,0,,1.5769147029949269,0.6624817615288738,3.514067585134202,0.7991275175642458
2019-06-04 03:00:00,91.0,3.2,1.5,985.6,0.0,0.0,75,11.8,0.0,13,3,4,6,2019,0,0,,1.791759469228055,0.5485837137752351,3.3706041395428223,0.6013607746847907
2019-06-04 04:00:00,93.0,2.8,1.5,985.6,0.0,109.471,185,11.8,0.0,10,4,4,6,2019,0,0,,1.968509959661396,0.4200252691516832,2.789937344172133,0.6013607746847907
2019-06-04 05:00:00,97.0,2.8,1.5,985.75,0.0,287.452,0,13.9,0.0,6,5,4,6,2019,0,0,,1.8213182436926771,0.38906468958408574,2.5616053254297584,0.5412772474845692
2019-06-04 06:00:00,85.0,2.4,1.5,982.3,0.0,477.077,275,13.9,0.0,14,6,4,6,2019,0,0,,1.846878792516625,0.4046647942684998,2.7541064587746638,0.6158340691115944
2019-06-04 07:00:00,76.0,2.4,5.0,986.0,0.0,361.88800000000003,300,17.7,0.0,86,7,4,6,2019,0,0,,2.132982315387541,0.442632437472811,2.7244876959608204,0.6985326548282426
2019-06-04 08:00:00,68.0,2.0,5.0,986.2,0.0,334.584,0,19.5,0.0,93,8,4,6,2019,0,0,,2.727852840864721,0.42761789496429137,2.719464819293368,0.5866749238500351
2019-06-04 09:00:00,63.0,2.4,5.0,986.15,0.0,399.399,280,20.0,0.0,92,9,4,6,2019,0,0,,3.1232455636308765,0.38906468958408574,2.4427817334343884,0.6852158106181724
2019-06-04 10:00:00,58.0,2.8,5.0,986.15,0.0,587.82,0,21.3,0.0,83,10,4,6,2019,0,0,,3.3541058034516236,0.4046647942684998,2.889254487321079,0.6852158106181724
2019-06-04 11:00:00,54.0,2.8,5.0,986.05,0.0,384.12300000000016,180,21.1,0.0,94,11,4,6,2019,0,0,,3.526948600423438,0.3489653050060222,3.1188875445016144,0.7246458527018829
2019-06-04 12:00:00,54.0,2.8,5.0,981.7,0.0,342.51599999999996,95,19.1,0.0,95,12,4,6,2019,0,0,,4.17561731048628,0.3489653050060222,2.835798272343271,0.7625799647061503
2019-06-04 13:00:00,55.0,2.8,5.0,981.45,0.0,357.01599999999996,35,19.2,0.0,92,13,4,6,2019,0,0,,4.2395957428513285,0.35711484269635224,2.8998214323553992,0.6985326548282426
2019-06-04 14:00:00,62.0,2.8,5.0,981.1,0.0,278.472,50,19.8,0.0,93,14,4,6,2019,0,0,,4.181744803769481,0.4046647942684998,2.9237098648977824,0.8343863094762748
2019-06-04 15:00:00,63.0,2.8,5.0,980.85,0.0,183.293,60,19.9,0.0,95,15,4,6,2019,0,0,,4.1669752603519195,0.442632437472811,3.041680267816666,0.7625799647061503
2019-06-04 16:00:00,63.0,2.4,5.0,980.8,0.0,151.345,150,19.6,0.0,89,16,4,6,2019,0,0,,4.368688101162066,0.3489653050060222,3.0923643255770012,0.5717701801802926
2019-06-04 17:00:00,64.0,2.0,0.5,980.85,0.0,109.654,315,19.1,0.0,59,17,4,6,2019,0,0,,4.286891410190813,0.38906468958408574,3.2169299631801476,
2019-06-04 18:00:00,73.0,2.0,0.5,980.8,0.0,1.08687,330,18.6,0.0,50,18,4,6,2019,0,0,,4.288539799957464,0.4200252691516832,3.2161641743699647,0.37307964487747214
2019-06-04 19:00:00,80.0,2.4,0.5,981.0,0.0,0.0,180,17.9,0.0,53,19,4,6,2019,0,0,,4.162626095766569,0.442632437472811,3.3547240011276704,0.6013607746847907
2019-06-04 20:00:00,86.0,2.8,0.5,981.15,0.0,0.0,120,16.9,0.0,60,20,4,6,2019,0,0,,3.634951152349037,0.6134544275039572,3.87250018365637,0.6717192318796957
2019-06-04 21:00:00,87.0,2.8,0.5,981.35,0.0,0.0,195,16.3,0.0,47,21,4,6,2019,0,0,,2.778819295684189,0.7261950082177112,3.933396950407099,0.6985326548282426
2019-06-04 22:00:00,88.0,2.4,1.0,981.3,0.0,0.0,70,15.9,0.0,36,22,4,6,2019,0,0,,1.8594181295856618,0.7149086868052074,3.8389597261810247,0.7870928055567201
2019-06-04 23:00:00,92.0,2.8,1.0,981.25,0.0,0.0,20,15.8,0.0,29,23,4,6,2019,0,0,,1.0986122886681098,0.6802645465658967,3.844287893001985,
2019-06-05 00:00:00,92.0,2.8,1.0,981.25,0.0,0.0,190,15.7,0.0,25,0,5,6,2019,0,0,,1.593308546011116,0.7317907863521864,3.6120442633652003,0.7749114931718312
2019-06-05 01:00:00,92.0,2.8,1.0,981.15,0.0,0.0,60,15.7,0.0,28,1,5,6,2019,0,0,,1.8531681152941464,0.47921109535017653,3.210016660256344,0.4437879878730449
2019-06-05 02:00:00,93.0,2.8,0.5,981.1,0.0,0.0,50,15.1,0.18603499999999998,45,2,5,6,2019,0,0,,1.8931119433807517,0.4647398001099095,3.399716310034358,0.556639919617172
2019-06-05 03:00:00,94.0,2.8,1.5,981.0,0.0,0.0,145,15.2,0.272949,89,3,5,6,2019,0,0,,2.421256643038528,0.4351533455147018,3.203055308178556,0.5256748412178545
2019-06-05 04:00:00,94.0,2.4,1.5,981.2,0.0,32.6945,0,15.1,0.0,93,4,5,6,2019,0,0,,2.4318574387545047,0.4046647942684998,2.965912000669575,0.426574074742165
2019-06-05 05:00:00,97.0,2.0,1.5,981.4,0.0,54.3037,40,15.7,0.114258,97,5,5,6,2019,0,0,,1.7369512025109861,0.4647398001099095,3.0775149639125288,0.556639919617172
2019-06-05 06:00:00,90.0,2.0,5.0,981.6,0.0,164.269,100,15.8,0.0,94,6,5,6,2019,0,0,,1.6601310702632748,0.47921109535017653,2.962955983277985,0.6852158106181724
